      78.06212   30.95522   37.00828       0.86240    0.33736    0.20800  #db5635
      78.44526   31.70261   36.95350       0.86240    0.33736    0.20800  #db5635
      78.34631   31.65435   36.95350       0.86240    0.33736    0.20800  #db5635
      78.25734   31.58949   36.95350       0.86240    0.33736    0.20800  #db5635
      78.18111   31.51006   36.95350       0.86240    0.33736    0.20800  #db5635
      78.11997   31.41851   36.95350       0.86240    0.33736    0.20800  #db5635
      78.07581   31.31766   36.95350       0.86240    0.33736    0.20800  #db5635
      78.05000   31.21063   36.95350       0.86240    0.33736    0.20800  #db5635
      78.04333   31.10074   36.95350       0.86240    0.33736    0.20800  #db5635
      78.05601   30.99138   36.95350       0.86240    0.33736    0.20800  #db5635
      79.00675   30.59051   36.95350       0.86240    0.33736    0.20800  #db5635
      78.52484   31.71981   36.89913       0.86240    0.33736    0.20800  #db5635
      78.41906   31.68408   36.89913       0.86240    0.33736    0.20800  #db5635
      78.32142   31.62992   36.89913       0.86240    0.33736    0.20800  #db5635
      78.23509   31.55911   36.89913       0.86240    0.33736    0.20800  #db5635
      78.16290   31.47394   36.89913       0.86240    0.33736    0.20800  #db5635
      78.10717   31.37718   36.89913       0.86240    0.33736    0.20800  #db5635
      78.06974   31.27199   36.89913       0.86240    0.33736    0.20800  #db5635
      78.05181   31.16179   36.89913       0.86240    0.33736    0.20800  #db5635
      78.05397   31.05016   36.89913       0.86240    0.33736    0.20800  #db5635
      78.07615   30.94073   36.89913       0.86240    0.33736    0.20800  #db5635
      79.07101   30.64702   36.89913       0.86240    0.33736    0.20800  #db5635
      78.59453   31.72041   36.84560       0.86240    0.33736    0.20800  #db5635
      78.48310   31.69578   36.84560       0.86240    0.33736    0.20800  #db5635
      78.37825   31.65074   36.84560       0.86240    0.33736    0.20800  #db5635
      78.28368   31.58688   36.84560       0.86240    0.33736    0.20800  #db5635
      78.20273   31.50644   36.84560       0.86240    0.33736    0.20800  #db5635
      78.13826   31.41228   36.84560       0.86240    0.33736    0.20800  #db5635
      78.09256   31.30772   36.84560       0.86240    0.33736    0.20800  #db5635
      78.06722   31.19645   36.84560       0.86240    0.33736    0.20800  #db5635
      78.06316   31.08241   36.84560       0.86240    0.33736    0.20800  #db5635
      78.08051   30.96962   36.84560       0.86240    0.33736    0.20800  #db5635
      78.99088   30.60299   36.84560       0.86240    0.33736    0.20800  #db5635
      79.08156   30.67227   36.84560       0.86240    0.33736    0.20800  #db5635
      79.15767   30.75730   36.84560       0.86240    0.33736    0.20800  #db5635
      78.71587   31.70669   36.79330       0.86240    0.33736    0.20800  #db5635
      78.59861   31.70429   36.79330       0.86240    0.33736    0.20800  #db5635
      78.48413   31.67878   36.79330       0.86240    0.33736    0.20800  #db5635
      78.37696   31.63114   36.79330       0.86240    0.33736    0.20800  #db5635
      78.28131   31.56327   36.79330       0.86240    0.33736    0.20800  #db5635
      78.20095   31.47784   36.79330       0.86240    0.33736    0.20800  #db5635
      78.13907   31.37821   36.79330       0.86240    0.33736    0.20800  #db5635
      78.09808   31.26832   36.79330       0.86240    0.33736    0.20800  #db5635
      78.07962   31.15250   36.79330       0.86240    0.33736    0.20800  #db5635
      78.08441   31.03531   36.79330       0.86240    0.33736    0.20800  #db5635
      78.98224   30.61702   36.79330       0.86240    0.33736    0.20800  #db5635
      79.07503   30.68875   36.79330       0.86240    0.33736    0.20800  #db5635
      79.15183   30.77739   36.79330       0.86240    0.33736    0.20800  #db5635
      79.20960   30.87946   36.79330       0.86240    0.33736    0.20800  #db5635
      78.89183   31.64226   36.74265       0.86240    0.33736    0.20800  #db5635
      78.77617   31.67742   36.74265       0.86240    0.33736    0.20800  #db5635
      78.65570   31.68739   36.74265       0.86240    0.33736    0.20800  #db5635
      78.53583   31.67171   36.74265       0.86240    0.33736    0.20800  #db5635
      78.42198   31.63109   36.74265       0.86240    0.33736    0.20800  #db5635
      78.31926   31.56736   36.74265       0.86240    0.33736    0.20800  #db5635
      78.23230   31.48339   36.74265       0.86240    0.33736    0.20800  #db5635
      78.16501   31.38296   36.74265       0.86240    0.33736    0.20800  #db5635
      78.12044   31.27059   36.74265       0.86240    0.33736    0.20800  #db5635
      78.10058   31.15135   36.74265       0.86240    0.33736    0.20800  #db5635
      78.10632   31.03060   36.74265       0.86240    0.33736    0.20800  #db5635
      79.04020   30.68559   36.74265       0.86240    0.33736    0.20800  #db5635
      79.12307   30.77361   36.74265       0.86240    0.33736    0.20800  #db5635
      79.18550   30.87712   36.74265       0.86240    0.33736    0.20800  #db5635
      79.22468   30.99148   36.74265       0.86240    0.33736    0.20800  #db5635
      79.20999   31.18019   36.69401       0.86240    0.33736    0.20800  #db5635
      79.18167   31.30150   36.69401       0.86240    0.33736    0.20800  #db5635
      79.12651   31.41320   36.69401       0.86240    0.33736    0.20800  #db5635
      79.04739   31.50943   36.69401       0.86240    0.33736    0.20800  #db5635
      78.94847   31.58515   36.69401       0.86240    0.33736    0.20800  #db5635
      78.83493   31.63640   36.69401       0.86240    0.33736    0.20800  #db5635
      78.71270   31.66049   36.69401       0.86240    0.33736    0.20800  #db5635
      78.58820   31.65616   36.69401       0.86240    0.33736    0.20800  #db5635
      78.46795   31.62364   36.69401       0.86240    0.33736    0.20800  #db5635
      78.35823   31.56463   36.69401       0.86240    0.33736    0.20800  #db5635
      78.26481   31.48222   36.69401       0.86240    0.33736    0.20800  #db5635
      78.19257   31.38073   36.69401       0.86240    0.33736    0.20800  #db5635
      78.14530   31.26547   36.69401       0.86240    0.33736    0.20800  #db5635
      78.12547   31.14249   36.69401       0.86240    0.33736    0.20800  #db5635
      78.13412   31.01821   36.69401       0.86240    0.33736    0.20800  #db5635
      79.01052   30.69385   36.69401       0.86240    0.33736    0.20800  #db5635
      79.09800   30.78255   36.69401       0.86240    0.33736    0.20800  #db5635
      79.16301   30.88881   36.69401       0.86240    0.33736    0.20800  #db5635
      79.20217   31.00707   36.69401       0.86240    0.33736    0.20800  #db5635
      79.18411   31.11790   36.64776       0.86240    0.33736    0.20800  #db5635
      79.16821   31.24487   36.64776       0.86240    0.33736    0.20800  #db5635
      79.12149   31.36399   36.64776       0.86240    0.33736    0.20800  #db5635
      79.04684   31.46791   36.64776       0.86240    0.33736    0.20800  #db5635
      78.94887   31.55021   36.64776       0.86240    0.33736    0.20800  #db5635
      78.83363   31.60582   36.64776       0.86240    0.33736    0.20800  #db5635
      78.70824   31.63129   36.64776       0.86240    0.33736    0.20800  #db5635
      78.58043   31.62505   36.64776       0.86240    0.33736    0.20800  #db5635
      78.45812   31.58749   36.64776       0.86240    0.33736    0.20800  #db5635
      78.34884   31.52093   36.64776       0.86240    0.33736    0.20800  #db5635
      78.25935   31.42947   36.64776       0.86240    0.33736    0.20800  #db5635
      78.19517   31.31877   36.64776       0.86240    0.33736    0.20800  #db5635
      78.16028   31.19567   36.64776       0.86240    0.33736    0.20800  #db5635
      78.15682   31.06776   36.64776       0.86240    0.33736    0.20800  #db5635
      78.18501   30.94295   36.64776       0.86240    0.33736    0.20800  #db5635
      78.92509   30.67111   36.64776       0.86240    0.33736    0.20800  #db5635
      79.02737   30.74800   36.64776       0.86240    0.33736    0.20800  #db5635
      79.10753   30.84773   36.64776       0.86240    0.33736    0.20800  #db5635
      79.16061   30.96415   36.64776       0.86240    0.33736    0.20800  #db5635
      79.18335   31.09007   36.64776       0.86240    0.33736    0.20800  #db5635
      79.14628   31.18319   36.60426       0.86240    0.33736    0.20800  #db5635
      79.11120   31.30895   36.60426       0.86240    0.33736    0.20800  #db5635
      79.04362   31.42067   36.60426       0.86240    0.33736    0.20800  #db5635
      78.94851   31.51012   36.60426       0.86240    0.33736    0.20800  #db5635
      78.83287   31.57073   36.60426       0.86240    0.33736    0.20800  #db5635
      78.70519   31.59804   36.60426       0.86240    0.33736    0.20800  #db5635
      78.57487   31.59005   36.60426       0.86240    0.33736    0.20800  #db5635
      78.45149   31.54734   36.60426       0.86240    0.33736    0.20800  #db5635
      78.34412   31.47304   36.60426       0.86240    0.33736    0.20800  #db5635
      78.26066   31.37264   36.60426       0.86240    0.33736    0.20800  #db5635
      78.20724   31.25350   36.60426       0.86240    0.33736    0.20800  #db5635
      78.18780   31.12439   36.60426       0.86240    0.33736    0.20800  #db5635
      78.20376   30.99480   36.60426       0.86240    0.33736    0.20800  #db5635
      78.93785   30.71830   36.60426       0.86240    0.33736    0.20800  #db5635
      79.03533   30.80516   36.60426       0.86240    0.33736    0.20800  #db5635
      79.10589   30.91502   36.60426       0.86240    0.33736    0.20800  #db5635
      79.14435   31.03979   36.60426       0.86240    0.33736    0.20800  #db5635
      79.11368   31.11790   36.56383       0.86240    0.33736    0.20800  #db5635
      79.09411   31.24835   36.56383       0.86240    0.33736    0.20800  #db5635
      79.03710   31.36731   36.56383       0.86240    0.33736    0.20800  #db5635
      78.94769   31.46430   36.56383       0.86240    0.33736    0.20800  #db5635
      78.83376   31.53077   36.56383       0.86240    0.33736    0.20800  #db5635
      78.70533   31.56088   36.56383       0.86240    0.33736    0.20800  #db5635
      78.57372   31.55196   36.56383       0.86240    0.33736    0.20800  #db5635
      78.45052   31.50480   36.56383       0.86240    0.33736    0.20800  #db5635
      78.34659   31.42356   36.56383       0.86240    0.33736    0.20800  #db5635
      78.27109   31.31540   36.56383       0.86240    0.33736    0.20800  #db5635
      78.23066   31.18983   36.56383       0.86240    0.33736    0.20800  #db5635
      78.22886   31.05793   36.56383       0.86240    0.33736    0.20800  #db5635
      78.26586   30.93132   36.56383       0.86240    0.33736    0.20800  #db5635
      78.82246   30.70071   36.56383       0.86240    0.33736    0.20800  #db5635
      78.93816   30.76405   36.56383       0.86240    0.33736    0.20800  #db5635
      79.03018   30.85857   36.56383       0.86240    0.33736    0.20800  #db5635
      79.09040   30.97593   36.56383       0.86240    0.33736    0.20800  #db5635
      79.11352   31.10580   36.56383       0.86240    0.33736    0.20800  #db5635
      79.06787   31.18363   36.52679       0.86240    0.33736    0.20800  #db5635
      79.02567   31.30814   36.52679       0.86240    0.33736    0.20800  #db5635
      78.94572   31.41250   36.52679       0.86240    0.33736    0.20800  #db5635
      78.83650   31.48567   36.52679       0.86240    0.33736    0.20800  #db5635
      78.70958   31.51990   36.52679       0.86240    0.33736    0.20800  #db5635
      78.57838   31.51157   36.52679       0.86240    0.33736    0.20800  #db5635
      78.45680   31.46156   36.52679       0.86240    0.33736    0.20800  #db5635
      78.35772   31.37516   36.52679       0.86240    0.33736    0.20800  #db5635
      78.29162   31.26153   36.52679       0.86240    0.33736    0.20800  #db5635
      78.26550   31.13268   36.52679       0.86240    0.33736    0.20800  #db5635
      78.28212   31.00228   36.52679       0.86240    0.33736    0.20800  #db5635
      78.33974   30.88411   36.52679       0.86240    0.33736    0.20800  #db5635
      78.80916   30.73889   36.52679       0.86240    0.33736    0.20800  #db5635
      78.92344   30.80388   36.52679       0.86240    0.33736    0.20800  #db5635
      79.01080   30.90211   36.52679       0.86240    0.33736    0.20800  #db5635
      79.06200   31.02320   36.52679       0.86240    0.33736    0.20800  #db5635
      79.02975   31.11790   36.49341       0.86240    0.33736    0.20800  #db5635
      79.00679   31.24451   36.49341       0.86240    0.33736    0.20800  #db5635
      78.94083   31.35498   36.49341       0.86240    0.33736    0.20800  #db5635
      78.84028   31.43526   36.49341       0.86240    0.33736    0.20800  #db5635
      78.71794   31.47511   36.49341       0.86240    0.33736    0.20800  #db5635
      78.58939   31.46946   36.49341       0.86240    0.33736    0.20800  #db5635
      78.47102   31.41903   36.49341       0.86240    0.33736    0.20800  #db5635
      78.37789   31.33024   36.49341       0.86240    0.33736    0.20800  #db5635
      78.32188   31.21440   36.49341       0.86240    0.33736    0.20800  #db5635
      78.31012   31.08627   36.49341       0.86240    0.33736    0.20800  #db5635
      78.34410   30.96217   36.49341       0.86240    0.33736    0.20800  #db5635
      78.41949   30.85791   36.49341       0.86240    0.33736    0.20800  #db5635
      78.77962   30.77470   36.49341       0.86240    0.33736    0.20800  #db5635
      78.89312   30.83533   36.49341       0.86240    0.33736    0.20800  #db5635
      78.97809   30.93194   36.49341       0.86240    0.33736    0.20800  #db5635
      79.02372   31.05225   36.49341       0.86240    0.33736    0.20800  #db5635
      78.98351   31.11790   36.46395       0.86240    0.33736    0.20800  #db5635
      78.95945   31.23850   36.46395       0.86240    0.33736    0.20800  #db5635
      78.89095   31.34064   36.46395       0.86240    0.33736    0.20800  #db5635
      78.78850   31.40866   36.46395       0.86240    0.33736    0.20800  #db5635
      78.66778   31.43217   36.46395       0.86240    0.33736    0.20800  #db5635
      78.54730   31.40755   36.46395       0.86240    0.33736    0.20800  #db5635
      78.44548   31.33857   36.46395       0.86240    0.33736    0.20800  #db5635
      78.37793   31.23581   36.46395       0.86240    0.33736    0.20800  #db5635
      78.35499   31.11499   36.46395       0.86240    0.33736    0.20800  #db5635
      78.38016   30.99462   36.46395       0.86240    0.33736    0.20800  #db5635
      78.44961   30.89312   36.46395       0.86240    0.33736    0.20800  #db5635
      78.55268   30.82605   36.46395       0.86240    0.33736    0.20800  #db5635
      78.67361   30.80366   36.46395       0.86240    0.33736    0.20800  #db5635
      78.79386   30.82940   36.46395       0.86240    0.33736    0.20800  #db5635
      78.89504   30.89931   36.46395       0.86240    0.33736    0.20800  #db5635
      78.96163   31.00270   36.46395       0.86240    0.33736    0.20800  #db5635
      78.93487   31.11790   36.43863       0.86240    0.33736    0.20800  #db5635
      78.91047   31.22910   36.43863       0.86240    0.33736    0.20800  #db5635
      78.84177   31.31988   36.43863       0.86240    0.33736    0.20800  #db5635
      78.74137   31.37355   36.43863       0.86240    0.33736    0.20800  #db5635
      78.62772   31.38027   36.43863       0.86240    0.33736    0.20800  #db5635
      78.52170   31.33879   36.43863       0.86240    0.33736    0.20800  #db5635
      78.44278   31.25674   36.43863       0.86240    0.33736    0.20800  #db5635
      78.40546   31.14919   36.43863       0.86240    0.33736    0.20800  #db5635
      78.41659   31.03589   36.43863       0.86240    0.33736    0.20800  #db5635
      78.47413   30.93765   36.43863       0.86240    0.33736    0.20800  #db5635
      78.56750   30.87253   36.43863       0.86240    0.33736    0.20800  #db5635
      78.67957   30.85247   36.43863       0.86240    0.33736    0.20800  #db5635
      78.78974   30.88117   36.43863       0.86240    0.33736    0.20800  #db5635
      78.87777   30.95336   36.43863       0.86240    0.33736    0.20800  #db5635
      78.92750   31.05577   36.43863       0.86240    0.33736    0.20800  #db5635
      78.88421   31.11790   36.41765       0.86240    0.33736    0.20800  #db5635
      78.86060   31.21585   36.41765       0.86240    0.33736    0.20800  #db5635
      78.79496   31.29228   36.41765       0.86240    0.33736    0.20800  #db5635
      78.70171   31.33041   36.41765       0.86240    0.33736    0.20800  #db5635
      78.60132   31.32186   36.41765       0.86240    0.33736    0.20800  #db5635
      78.51586   31.26852   36.41765       0.86240    0.33736    0.20800  #db5635
      78.46408   31.18210   36.41765       0.86240    0.33736    0.20800  #db5635
      78.45736   31.08157   36.41765       0.86240    0.33736    0.20800  #db5635
      78.49718   30.98903   36.41765       0.86240    0.33736    0.20800  #db5635
      78.57479   30.92479   36.41765       0.86240    0.33736    0.20800  #db5635
      78.67315   30.90297   36.41765       0.86240    0.33736    0.20800  #db5635
      78.77065   30.92835   36.41765       0.86240    0.33736    0.20800  #db5635
      78.84587   30.99537   36.41765       0.86240    0.33736    0.20800  #db5635
      78.88230   31.08930   36.41765       0.86240    0.33736    0.20800  #db5635
      78.82651   31.15951   36.40116       0.86240    0.33736    0.20800  #db5635
      78.78536   31.23183   36.40116       0.86240    0.33736    0.20800  #db5635
      78.71384   31.27435   36.40116       0.86240    0.33736    0.20800  #db5635
      78.63065   31.27594   36.40116       0.86240    0.33736    0.20800  #db5635
      78.55755   31.23618   36.40116       0.86240    0.33736    0.20800  #db5635
      78.51368   31.16549   36.40116       0.86240    0.33736    0.20800  #db5635
      78.51050   31.08234   36.40116       0.86240    0.33736    0.20800  #db5635
      78.54885   31.00850   36.40116       0.86240    0.33736    0.20800  #db5635
      78.61869   30.96328   36.40116       0.86240    0.33736    0.20800  #db5635
      78.70176   30.95851   36.40116       0.86240    0.33736    0.20800  #db5635
      78.77632   30.99544   36.40116       0.86240    0.33736    0.20800  #db5635
      78.82287   31.06441   36.40116       0.86240    0.33736    0.20800  #db5635
      78.77838   31.11790   36.38929       0.86240    0.33736    0.20800  #db5635
      78.76145   31.17629   36.38929       0.86240    0.33736    0.20800  #db5635
      78.71592   31.21656   36.38929       0.86240    0.33736    0.20800  #db5635
      78.65590   31.22623   36.38929       0.86240    0.33736    0.20800  #db5635
      78.60002   31.20229   36.38929       0.86240    0.33736    0.20800  #db5635
      78.56562   31.15217   36.38929       0.86240    0.33736    0.20800  #db5635
      78.56336   31.09142   36.38929       0.86240    0.33736    0.20800  #db5635
      78.59395   31.03889   36.38929       0.86240    0.33736    0.20800  #db5635
      78.64789   31.01087   36.38929       0.86240    0.33736    0.20800  #db5635
      78.70846   31.01605   36.38929       0.86240    0.33736    0.20800  #db5635
      78.75687   31.05283   36.38929       0.86240    0.33736    0.20800  #db5635
      78.77808   31.10980   36.38929       0.86240    0.33736    0.20800  #db5635
      78.72145   31.13448   36.38213       0.86240    0.33736    0.20800  #db5635
      78.70234   31.16155   36.38213       0.86240    0.33736    0.20800  #db5635
      78.67110   31.17265   36.38213       0.86240    0.33736    0.20800  #db5635
      78.63919   31.16370   36.38213       0.86240    0.33736    0.20800  #db5635
      78.61827   31.13799   36.38213       0.86240    0.33736    0.20800  #db5635
      78.61602   31.10492   36.38213       0.86240    0.33736    0.20800  #db5635
      78.63325   31.07660   36.38213       0.86240    0.33736    0.20800  #db5635
      78.66366   31.06341   36.38213       0.86240    0.33736    0.20800  #db5635
      78.69611   31.07016   36.38213       0.86240    0.33736    0.20800  #db5635
      78.71872   31.09440   36.38213       0.86240    0.33736    0.20800  #db5635
      78.66924   31.11790   36.37974       0.86240    0.33736    0.20800  #db5635
      78.66924   31.11790   36.37974       0.86240    0.33736    0.20800  #db5635
      78.66924   31.11790   36.37974       0.86240    0.33736    0.20800  #db5635
      78.66924   31.11790   36.37974       0.86240    0.33736    0.20800  #db5635
      78.66924   31.11790   36.37974       0.86240    0.33736    0.20800  #db5635
      78.66924   31.11790   36.37974       0.86240    0.33736    0.20800  #db5635
      78.66924   31.11790   36.37974       0.86240    0.33736    0.20800  #db5635
      78.66924   31.11790   36.37974       0.86240    0.33736    0.20800  #db5635
      78.66924   31.11790   36.37974       0.86240    0.33736    0.20800  #db5635
      78.66924   31.11790   36.37974       0.86240    0.33736    0.20800  #db5635
      78.37746   30.14586   38.01779       0.86240    0.42398    0.20800  #db6c35
      78.37746   30.14586   38.01779       0.86240    0.42398    0.20800  #db6c35
      78.37746   30.14586   38.01779       0.86240    0.42398    0.20800  #db6c35
      78.37746   30.14586   38.01779       0.86240    0.42398    0.20800  #db6c35
      78.37746   30.14586   38.01779       0.86240    0.42398    0.20800  #db6c35
      78.37746   30.14586   38.01779       0.86240    0.42398    0.20800  #db6c35
      78.37746   30.14586   38.01779       0.86240    0.42398    0.20800  #db6c35
      78.37746   30.14586   38.01779       0.86240    0.42398    0.20800  #db6c35
      78.37746   30.14586   38.01779       0.86240    0.42398    0.20800  #db6c35
      78.37746   30.14586   38.01779       0.86240    0.42398    0.20800  #db6c35
      78.44349   30.16682   38.01476       0.86240    0.42398    0.20800  #db6c35
      78.41932   30.20106   38.01476       0.86240    0.42398    0.20800  #db6c35
      78.37982   30.21509   38.01476       0.86240    0.42398    0.20800  #db6c35
      78.33946   30.20378   38.01476       0.86240    0.42398    0.20800  #db6c35
      78.31302   30.17126   38.01476       0.86240    0.42398    0.20800  #db6c35
      78.31017   30.12944   38.01476       0.86240    0.42398    0.20800  #db6c35
      78.33195   30.09363   38.01476       0.86240    0.42398    0.20800  #db6c35
      78.37040   30.07695   38.01476       0.86240    0.42398    0.20800  #db6c35
      78.41144   30.08549   38.01476       0.86240    0.42398    0.20800  #db6c35
      78.44004   30.11614   38.01476       0.86240    0.42398    0.20800  #db6c35
      78.51548   30.14586   38.00571       0.86240    0.42398    0.20800  #db6c35
      78.49407   30.21969   38.00571       0.86240    0.42398    0.20800  #db6c35
      78.43649   30.27062   38.00571       0.86240    0.42398    0.20800  #db6c35
      78.36060   30.28284   38.00571       0.86240    0.42398    0.20800  #db6c35
      78.28993   30.25257   38.00571       0.86240    0.42398    0.20800  #db6c35
      78.24643   30.18919   38.00571       0.86240    0.42398    0.20800  #db6c35
      78.24357   30.11237   38.00571       0.86240    0.42398    0.20800  #db6c35
      78.28225   30.04594   38.00571       0.86240    0.42398    0.20800  #db6c35
      78.35047   30.01051   38.00571       0.86240    0.42398    0.20800  #db6c35
      78.42706   30.01706   38.00571       0.86240    0.42398    0.20800  #db6c35
      78.48827   30.06357   38.00571       0.86240    0.42398    0.20800  #db6c35
      78.51510   30.13561   38.00571       0.86240    0.42398    0.20800  #db6c35
      78.57634   30.19847   37.99071       0.86240    0.42398    0.20800  #db6c35
      78.52431   30.28992   37.99071       0.86240    0.42398    0.20800  #db6c35
      78.43386   30.34369   37.99071       0.86240    0.42398    0.20800  #db6c35
      78.32867   30.34570   37.99071       0.86240    0.42398    0.20800  #db6c35
      78.23623   30.29543   37.99071       0.86240    0.42398    0.20800  #db6c35
      78.18075   30.20603   37.99071       0.86240    0.42398    0.20800  #db6c35
      78.17673   30.10089   37.99071       0.86240    0.42398    0.20800  #db6c35
      78.22522   30.00751   37.99071       0.86240    0.42398    0.20800  #db6c35
      78.31355   29.95033   37.99071       0.86240    0.42398    0.20800  #db6c35
      78.41859   29.94430   37.99071       0.86240    0.42398    0.20800  #db6c35
      78.51288   29.99100   37.99071       0.86240    0.42398    0.20800  #db6c35
      78.57174   30.07821   37.99071       0.86240    0.42398    0.20800  #db6c35
      78.64931   30.14586   37.96986       0.86240    0.42398    0.20800  #db6c35
      78.61945   30.26971   37.96986       0.86240    0.42398    0.20800  #db6c35
      78.53645   30.36636   37.96986       0.86240    0.42398    0.20800  #db6c35
      78.41852   30.41458   37.96986       0.86240    0.42398    0.20800  #db6c35
      78.29158   30.40378   37.96986       0.86240    0.42398    0.20800  #db6c35
      78.18350   30.33632   37.96986       0.86240    0.42398    0.20800  #db6c35
      78.11803   30.22704   37.96986       0.86240    0.42398    0.20800  #db6c35
      78.10953   30.09992   37.96986       0.86240    0.42398    0.20800  #db6c35
      78.15989   29.98289   37.96986       0.86240    0.42398    0.20800  #db6c35
      78.25803   29.90166   37.96986       0.86240    0.42398    0.20800  #db6c35
      78.38241   29.87406   37.96986       0.86240    0.42398    0.20800  #db6c35
      78.50570   29.90617   37.96986       0.86240    0.42398    0.20800  #db6c35
      78.60082   29.99091   37.96986       0.86240    0.42398    0.20800  #db6c35
      78.64689   30.10970   37.96986       0.86240    0.42398    0.20800  #db6c35
      78.70556   30.21784   37.94332       0.86240    0.42398    0.20800  #db6c35
      78.64530   30.34858   37.94332       0.86240    0.42398    0.20800  #db6c35
      78.53583   30.44208   37.94332       0.86240    0.42398    0.20800  #db6c35
      78.39728   30.48118   37.94332       0.86240    0.42398    0.20800  #db6c35
      78.25509   30.45867   37.94332       0.86240    0.42398    0.20800  #db6c35
      78.13537   30.37871   37.94332       0.86240    0.42398    0.20800  #db6c35
      78.06013   30.25598   37.94332       0.86240    0.42398    0.20800  #db6c35
      78.04317   30.11302   37.94332       0.86240    0.42398    0.20800  #db6c35
      78.08762   29.97609   37.94332       0.86240    0.42398    0.20800  #db6c35
      78.18531   29.87035   37.94332       0.86240    0.42398    0.20800  #db6c35
      78.31830   29.81521   37.94332       0.86240    0.42398    0.20800  #db6c35
      78.46215   29.82081   37.94332       0.86240    0.42398    0.20800  #db6c35
      78.59045   29.88611   37.94332       0.86240    0.42398    0.20800  #db6c35
      78.67962   29.99913   37.94332       0.86240    0.42398    0.20800  #db6c35
      78.71330   30.13910   37.94332       0.86240    0.42398    0.20800  #db6c35
      78.76719   30.22361   37.91130       0.86240    0.42398    0.20800  #db6c35
      78.70751   30.36722   37.91130       0.86240    0.42398    0.20800  #db6c35
      78.59729   30.47693   37.91130       0.86240    0.42398    0.20800  #db6c35
      78.45341   30.53594   37.91130       0.86240    0.42398    0.20800  #db6c35
      78.29790   30.53522   37.91130       0.86240    0.42398    0.20800  #db6c35
      78.15458   30.47488   37.91130       0.86240    0.42398    0.20800  #db6c35
      78.04538   30.36415   37.91130       0.86240    0.42398    0.20800  #db6c35
      77.98704   30.22000   37.91130       0.86240    0.42398    0.20800  #db6c35
      77.98848   30.06450   37.91130       0.86240    0.42398    0.20800  #db6c35
      78.04948   29.92145   37.91130       0.86240    0.42398    0.20800  #db6c35
      78.16071   29.81277   37.91130       0.86240    0.42398    0.20800  #db6c35
      78.30513   29.75509   37.91130       0.86240    0.42398    0.20800  #db6c35
      78.46063   29.75725   37.91130       0.86240    0.42398    0.20800  #db6c35
      78.60339   29.81892   37.91130       0.86240    0.42398    0.20800  #db6c35
      78.71156   29.93065   37.91130       0.86240    0.42398    0.20800  #db6c35
      78.76856   30.07534   37.91130       0.86240    0.42398    0.20800  #db6c35
      78.82603   30.22721   37.87405       0.86240    0.42398    0.20800  #db6c35
      78.76889   30.37956   37.87405       0.86240    0.42398    0.20800  #db6c35
      78.66189   30.50213   37.87405       0.86240    0.42398    0.20800  #db6c35
      78.51866   30.57933   37.87405       0.86240    0.42398    0.20800  #db6c35
      78.35745   30.60130   37.87405       0.86240    0.42398    0.20800  #db6c35
      78.19878   30.56527   37.87405       0.86240    0.42398    0.20800  #db6c35
      78.06288   30.47580   37.87405       0.86240    0.42398    0.20800  #db6c35
      77.96704   30.34431   37.87405       0.86240    0.42398    0.20800  #db6c35
